iter	Logloss
245	0.07701669617
246	0.07690178895
247	0.07681309042
248	0.07676734387
249	0.0766757904
250	0.07665839152
251	0.07662265612
252	0.07653583709
253	0.07645175279
254	0.07641888067
255	0.07639467928
256	0.0763141584
257	0.07623823292
258	0.0761942728
259	0.07616405972
260	0.07607840863
261	0.07597080279
262	0.07594650851
263	0.07588997521
264	0.07582793768
265	0.07575934176
266	0.07573348637
267	0.07568779712
268	0.07566054021
269	0.0756362137
270	0.07555053634
271	0.07552194285
272	0.07549884154
273	0.07547173665
274	0.07541200624
275	0.07538047015
276	0.0752843083
277	0.07518368196
278	0.07513733431
279	0.07505300091
280	0.07498265203
281	0.07488791815
282	0.07483935759
283	0.07481723965
284	0.07467219232
285	0.07464329827
286	0.07460372298
287	0.07450986049
288	0.07445655081
289	0.07441572928
290	0.07431777966
291	0.07426937655
292	0.07424774596
293	0.07422361624
294	0.07416171453
295	0.07413177203
296	0.07405610566
297	0.07403569532
298	0.07400503749
299	0.07396190392
300	0.07383197641
301	0.07378010975
302	0.07372506193
303	0.07368737248
304	0.07366709394
305	0.0736438997
306	0.07359154359
307	0.07357020045
308	0.07352579551
309	0.07346599652
310	0.07344245144
311	0.07334073301
312	0.07329864274
313	0.07328107391
314	0.07321995986
315	0.07320458658
316	0.07316460044
317	0.07314371644
318	0.07313408276
319	0.07311442337
320	0.07301953061
321	0.07298474569
322	0.07295957477
323	0.07293367213
324	0.07291765622
325	0.07290256289
326	0.07286617064
327	0.07282095981
328	0.07274279878
329	0.07272022454
330	0.07268267621
331	0.07265916307
332	0.07257856516
333	0.07248925275
334	0.07239911571
335	0.07237734492
336	0.07236315024
337	0.07232165677
338	0.07227045643
339	0.07222657677
340	0.07217688371
341	0.07211966342
342	0.07206437734
343	0.07204162903
344	0.07201683887
345	0.07200343814
346	0.07196842088
347	0.07192863027
348	0.07189158808
349	0.07186094697
350	0.0717926314
351	0.07174718961
352	0.07168984942
353	0.0716717312
354	0.07159646191
355	0.07153831197
356	0.07151587403
357	0.0714725984
358	0.07144638326
359	0.0713207234
360	0.07126864452
361	0.07124634685
362	0.07118378535
363	0.07116117339
364	0.0711306
365	0.07108403538
366	0.07106773042
367	0.07104341614
368	0.07101373783
369	0.07098955166
370	0.07097994715
371	0.07096118413
372	0.07094594603
373	0.07092703923
374	0.07087505172
375	0.07085402902
376	0.07069204955
377	0.07066301914
378	0.07061474592
379	0.07059035781
380	0.07049252136
381	0.0704325557
382	0.07041862107
383	0.07037069861
384	0.07034878961
385	0.07029547688
386	0.07027773546
387	0.07026282003
388	0.07021247662
389	0.07015777287
390	0.07014527496
391	0.07013543277
392	0.07010671566
393	0.07009604688
394	0.07008796335
395	0.07005174901
396	0.07003587317
397	0.07003579891
398	0.07002431157
399	0.06997963811
400	0.06995985595
401	0.06994401733
402	0.06989274725
403	0.06987046813
404	0.06985717588
405	0.06981659586
406	0.06979628633
407	0.06975342656
408	0.06971295705
409	0.06970042266
410	0.06968514305
411	0.06964437026
412	0.06961906481
413	0.06961625666
414	0.06954305865
415	0.06954295348
416	0.06951474577
417	0.06948278915
418	0.06946572965
419	0.0694400543
420	0.06942599822
421	0.06940567459
422	0.0693819542
423	0.06937323794
424	0.06934808099
425	0.06924441543
426	0.06922553965
427	0.06920091876
428	0.06918389462
429	0.06916357649
430	0.06913845206
431	0.06911621508
432	0.06909630989
433	0.06907667406
434	0.06906515946
435	0.06903898103
436	0.0690175158
437	0.06898076555
438	0.0689651803
439	0.06891999701
440	0.06890584717
441	0.06888702904
442	0.06885290956
443	0.06882184556
444	0.06881341829
445	0.06877617528
446	0.06877619061
447	0.06876186292
448	0.06875598265
449	0.06871017045
450	0.06867853191
451	0.06866571133
452	0.06863588144
453	0.0686250051
454	0.06849930363
455	0.06848023968
456	0.06848031309
457	0.06841433754
458	0.06838566679
459	0.06837795016
460	0.06836314405
461	0.06833235427
462	0.06830748944
463	0.06827012355
464	0.06826024202
465	0.06820068712
466	0.06815648664
467	0.06814158973
468	0.06812908175
469	0.06810613204
470	0.06810176789
471	0.06806940395
472	0.06798118419
473	0.06795481646
474	0.06794441401
475	0.06792767171
476	0.06788492335
477	0.0678709374
478	0.06784873791
479	0.06784107252
480	0.06781490861
481	0.06775520243
482	0.06774178223
483	0.06772078444
484	0.06763155945
485	0.06757327338
486	0.06753640747
487	0.06750830607
488	0.0674972513
489	0.0674652203
490	0.06745570464
491	0.06745269988
492	0.06739939477
493	0.06735767622
494	0.06733976163
495	0.06732449476
496	0.06728896753
497	0.06725814172
498	0.06724519131
499	0.06722807245
500	0.0672106803
501	0.06719954846
502	0.06717509051
503	0.06710484146
504	0.06708108294
505	0.0670767781
506	0.06706914978
507	0.06704140472
508	0.06700469805
509	0.06697036981
510	0.06695108361
511	0.0669354549
512	0.06693545261
513	0.06690024722
514	0.06688817294
515	0.06687546375
516	0.06686939904
517	0.06684544364
518	0.06683053965
519	0.06681272778
520	0.06679624711
521	0.06677585359
522	0.06677217585
523	0.06675160247
524	0.06672183578
525	0.06670501148
526	0.06667344818
527	0.06665937572
528	0.06662799205
529	0.06661841184
530	0.06659853967
531	0.06658904502
532	0.06658259965
533	0.06657417618
534	0.06657453626
535	0.06655209072
536	0.06653159571
537	0.06653151665
538	0.06650434426
539	0.06648684018
540	0.06645612991
541	0.06643831185
542	0.06640328777
543	0.06638928495
544	0.06637424865
545	0.06637199148
546	0.06634200118
547	0.06633218817
548	0.06631094973
549	0.06629592425
550	0.0662958891
551	0.06628179266
552	0.06626596762
553	0.06626579699
554	0.06626587946
555	0.06625847466
556	0.06625848966
557	0.06621319619
558	0.0662131111
559	0.06621305529
560	0.06617695226
561	0.06609496486
562	0.06609414931
563	0.06607281851
564	0.06607281101
565	0.06607273945
566	0.06607273945
567	0.06605526789
568	0.06605052266
569	0.06603179056
570	0.06603166189
571	0.0660180212
572	0.06601807753
573	0.06599669066
574	0.06596565102
575	0.06595678454
576	0.06595676944
577	0.06593494635
578	0.06593482644
579	0.06592553735
580	0.06592551122
581	0.06592548879
582	0.06592548879
583	0.06592437329
584	0.06590787341
585	0.06589904919
586	0.06588688451
587	0.06586733738
588	0.06583317386
589	0.06583315213
590	0.06581206811
591	0.06581209506
592	0.06581213766
593	0.06581208833
594	0.06581208833
595	0.06581208833
596	0.06579927879
597	0.06579934297
598	0.0657985777
599	0.06579549521
600	0.06576603482
601	0.06575866197
602	0.06575857762
603	0.06575863752
604	0.06574054226
605	0.06569913263
606	0.06569909305
607	0.0656785369
608	0.06567824713
609	0.06567825007
610	0.06558870102
611	0.06556180692
612	0.06556189957
613	0.06555319043
614	0.06550953622
615	0.06549871977
616	0.06549870318
617	0.06547907289
618	0.06547901659
619	0.06547918521
620	0.06546023226
621	0.06543514112
622	0.06542111342
623	0.06542102366
624	0.0653838959
625	0.0653501275
626	0.06533546904
627	0.06533540604
628	0.06527950476
629	0.06527162831
630	0.06527139019
631	0.06523043913
632	0.06520946647
633	0.06520928953
634	0.06518740163
635	0.06518733456
636	0.06517488344
637	0.0651594603
638	0.06515954254
639	0.06515350034
640	0.06513947103
641	0.06510518524
642	0.06506592821
643	0.06506168116
644	0.06502559597
645	0.06500947645
646	0.06495368702
647	0.06494232468
648	0.06492077632
649	0.06489948158
650	0.06489942186
651	0.06489137883
652	0.06488435717
653	0.06486626329
654	0.06485862403
655	0.0648519978
656	0.06485197117
657	0.06485193779
658	0.06485196251
659	0.06483432213
660	0.06483432935
661	0.06480957043
662	0.06480933669
663	0.06478096853
664	0.0647805993
665	0.06473417003
666	0.06471292755
667	0.06470755843
668	0.06470752941
669	0.06469783896
670	0.06469781795
671	0.06469733963
672	0.06469749716
673	0.06466348842
674	0.06464585689
675	0.06461821205
676	0.06460050912
677	0.06455845407
678	0.06455581079
679	0.06455595188
680	0.06455581208
681	0.06454174522
682	0.06452046075
683	0.06451979338
684	0.06452028167
685	0.06449300264
686	0.06449300264
687	0.06443359287
688	0.06443333983
689	0.06435816815
690	0.06433263942
691	0.0643310184
692	0.0643310184
693	0.0643310184
694	0.06433103861
695	0.06430406209
696	0.06429273607
697	0.0642927385
698	0.06428360871
699	0.06426867439
700	0.06426222409
701	0.06425354739
702	0.06424166097
703	0.06423463815
704	0.06420665146
705	0.06420677549
706	0.06418810379
707	0.0641880417
708	0.06418794272
709	0.06418794272
710	0.06418828837
711	0.06418808726
712	0.0641881839
713	0.06418814577
714	0.06418789065
715	0.06418785399
716	0.06418783227
717	0.06418789406
718	0.06418772673
719	0.06417487193
720	0.06417479523
721	0.06416384513
722	0.06416350573
723	0.06415883739
724	0.06412931785
725	0.06411370734
726	0.06408335673
727	0.06405351075
728	0.06403453078
729	0.0640346708
730	0.06398603093
731	0.06395671872
732	0.06395687248
733	0.0639393787
734	0.0639393987
735	0.06392752555
736	0.06392759698
737	0.06392753794
738	0.06392714155
739	0.06392111447
740	0.06392116407
741	0.06392088312
742	0.06392103639
743	0.0639210732
744	0.06392091229
745	0.06391187409
746	0.0639117852
747	0.06387570434
748	0.06387562246
749	0.0638755927
750	0.06386763553
751	0.06386747754
752	0.06386766214
753	0.06386753959
754	0.06386754925
755	0.06386747274
756	0.06386746396
757	0.06386227721
758	0.06386231891
759	0.06386264094
760	0.06386213497
761	0.06386210166
762	0.06386221715
763	0.06385468171
764	0.06385480094
765	0.06385480491
766	0.06383266209
767	0.0638168253
768	0.0638168253
769	0.06379588648
770	0.06379579975
771	0.06377956361
772	0.06377056998
773	0.06377056326
774	0.06377059467
775	0.06375268358
776	0.06373517926
777	0.06373510138
778	0.06373506728
779	0.06369358573
780	0.06368222727
781	0.06368232547
782	0.06368216414
783	0.06367125437
784	0.06367108466
785	0.06367088677
786	0.06367092309
787	0.06367097067
788	0.06365726652
789	0.06365506699
790	0.06365300484
791	0.06365302452
792	0.06365304573
793	0.06365102295
794	0.06365089936
795	0.06365091248
796	0.0636509776
797	0.06362139516
798	0.06357780154
799	0.06356822223
800	0.06355540899
801	0.06355527701
802	0.06355529251
803	0.06355519431
804	0.06354369607
805	0.06354369607
806	0.06349362826
807	0.06347571796
808	0.06347582697
809	0.06347580662
810	0.06347572734
811	0.06345232575
812	0.06344463383
813	0.0634447174
814	0.06343109998
815	0.06343106176
816	0.06339413793
817	0.06337698986
818	0.06335067189
819	0.06333597287
820	0.06333597287
821	0.06333618093
822	0.06329225206
823	0.06328250791
824	0.06328261955
825	0.06323128434
826	0.06323117586
827	0.06323108487
828	0.06319952119
829	0.0631991704
830	0.06318643926
831	0.0631863982
832	0.06318647678
833	0.06318636995
834	0.06318624057
835	0.06318624057
836	0.06318628445
837	0.0631862417
838	0.06318641794
839	0.0631760879
840	0.06316504551
841	0.06316524887
842	0.06313651426
843	0.06313660716
844	0.0631367754
845	0.06313654081
846	0.06313661735
847	0.06312247171
848	0.06309257805
849	0.06307041149
850	0.06305934231
851	0.0630432798
852	0.06300444915
853	0.06298701152
854	0.06295966528
855	0.06295829326
856	0.06295820322
857	0.0629581025
858	0.06295832131
859	0.06295798531
860	0.06295778354
861	0.06292279396
862	0.06291003781
863	0.06290906897
864	0.06290775758
865	0.06290778951
866	0.06290136445
867	0.06287977171
868	0.06284799311
869	0.06283338917
870	0.06283313646
871	0.06283129016
872	0.06283128779
873	0.06283097924
874	0.06282699338
875	0.06282699338
876	0.06281694432
877	0.06281682787
878	0.06281698396
879	0.06281518923
880	0.06280147671
881	0.06278429352
882	0.06277894205
883	0.06275848757
884	0.06274189404
885	0.06274140476
886	0.06272315795
887	0.06270225106
888	0.06270208099
889	0.06269760994
890	0.0626977145
891	0.06269751112
892	0.06269546674
893	0.06269539166
894	0.06269419104
895	0.06269413882
896	0.06269433058
897	0.06266717066
898	0.06266714969
899	0.06266286595
900	0.06264827415
901	0.06264833188
902	0.06263370333
903	0.06263392368
904	0.06261107074
905	0.06260688989
906	0.06260703714
907	0.0626066578
908	0.0625934031
909	0.06257995111
910	0.06257993469
911	0.06255890034
912	0.06255890034
913	0.06255879428
914	0.06255921468
915	0.06255692884
916	0.06254104548
917	0.06252169392
918	0.06252141432
919	0.06251219486
920	0.06251231097
921	0.06251231097
922	0.06248241439
923	0.06247722315
924	0.0624770665
925	0.06247672336
926	0.06247690047
927	0.06247686348
928	0.062477339
929	0.06247706697
930	0.06247733393
931	0.06246495077
932	0.06246495594
933	0.06246495594
934	0.06246497161
935	0.062465075
936	0.06246459309
937	0.06244921127
938	0.06244921127
939	0.06244609489
940	0.06243683424
941	0.06243731287
942	0.06243721047
943	0.06242228104
944	0.06242204261
945	0.06242215305
946	0.06242215305
947	0.06241906284
948	0.06241462918
949	0.06241463054
950	0.06240455363
951	0.06240492475
952	0.06238853339
953	0.06238846946
954	0.06236728894
955	0.0623674855
956	0.06236742344
957	0.06236742344
958	0.06235112835
959	0.06235138234
960	0.06235119075
961	0.06234598992
962	0.06234596199
963	0.06234584693
964	0.06234587932
965	0.06234599862
966	0.06234594136
967	0.06234599155
968	0.06234568599
969	0.06234592161
970	0.06234561158
971	0.06234553736
972	0.06234545908
973	0.06232998635
974	0.06233005562
975	0.06232191637
976	0.06232189788
977	0.06227956523
978	0.0622797624
979	0.0622796851
980	0.06227946397
981	0.06227920971
982	0.06226481427
983	0.06226474327
984	0.06226484963
985	0.06226249614
986	0.06226273628
987	0.06224608606
988	0.06224618555
989	0.06224347023
990	0.06223102874
991	0.06223123178
992	0.06223124469
993	0.0622050377
994	0.06219113412
995	0.06217812342
996	0.06216801564
997	0.06216768853
998	0.06216809268
999	0.06216786911
1000	0.06216796409
1001	0.06216295175
1002	0.06216280905
1003	0.06216280905
1004	0.06216277477
1005	0.06216277477
1006	0.0621627582
1007	0.0621625901
1008	0.06216262207
1009	0.06216271601
1010	0.06216281176
1011	0.06216281176
1012	0.06216267792
1013	0.0621627804
1014	0.06216276269
1015	0.06216267626
1016	0.06216276139
1017	0.06216253543
1018	0.06216258234
1019	0.06216248663
1020	0.0621621538
1021	0.06216226694
1022	0.06216253244
1023	0.06216224884
1024	0.06216238596
1025	0.06216238596
1026	0.0621625866
1027	0.06216230074
1028	0.06216230074
1029	0.06216230074
1030	0.0621624545
1031	0.06211297598
1032	0.06211320514
1033	0.06211324162
1034	0.06211300039
1035	0.06211281154
1036	0.06211291699
1037	0.06210619077
1038	0.06210621586
1039	0.06208881869
1040	0.06208913699
1041	0.0620890539
1042	0.06208871308
1043	0.06208908562
1044	0.06208886928
1045	0.06208903842
1046	0.06208895015
1047	0.06208910034
1048	0.0620887561
1049	0.06208888627
1050	0.06208883035
1051	0.06208870591
1052	0.06208860633
1053	0.06208860382
1054	0.06208842055
1055	0.06208866124
1056	0.06208859947
1057	0.06205227265
1058	0.06205200693
1059	0.06205226185
1060	0.06205166111
1061	0.06205204578
1062	0.06205174736
1063	0.06205189719
1064	0.06205184297
1065	0.06205203899
1066	0.06205169936
1067	0.06205175518
1068	0.06205198127
1069	0.06205064157
1070	0.06205044735
1071	0.06205012276
1072	0.06205018248
1073	0.06205037046
1074	0.06204996936
1075	0.06204629584
1076	0.06204664909
1077	0.06204658024
1078	0.06204612678
1079	0.06204618421
1080	0.06204635602
1081	0.06204621425
1082	0.06204615695
1083	0.06204616623
1084	0.06204616952
1085	0.06204631693
1086	0.0620461943
1087	0.06204627282
1088	0.06204644457
1089	0.0620461835
1090	0.06204600661
1091	0.06204615075
1092	0.06204624183
1093	0.06204598904
1094	0.06204544
1095	0.06204552963
1096	0.06204541204
1097	0.06204553424
1098	0.06203614211
1099	0.06203002336
1100	0.06202965262
1101	0.06202988598
1102	0.06201333059
1103	0.06199133912
1104	0.06199130494
1105	0.06199093678
1106	0.06199097711
1107	0.06199109677
1108	0.06199090665
1109	0.06199111231
1110	0.06196711721
1111	0.0619671112
1112	0.06193903977
1113	0.0619390661
1114	0.06193886993
1115	0.06193868107
1116	0.06193898203
1117	0.06193890376
1118	0.06193871671
1119	0.06193862539
1120	0.06193886423
1121	0.06193886423
1122	0.06193888547
1123	0.06193888547
1124	0.06193885942
1125	0.06193886681
1126	0.0619386353
1127	0.06193876268
1128	0.06193885899
1129	0.06193826552
1130	0.06193828775
1131	0.06193862752
1132	0.06193846461
1133	0.06193812697
1134	0.06193849581
1135	0.06193835074
1136	0.06193830381
1137	0.06193832041
1138	0.06191466509
1139	0.06191438019
1140	0.06191430732
1141	0.06191438904
1142	0.0618984719
1143	0.06189825652
1144	0.06189825652
1145	0.06189825652
1146	0.06189848714
1147	0.06189829258
1148	0.06189823657
1149	0.0618582865
1150	0.06183535575
1151	0.06180984183
1152	0.06178323462
1153	0.06178338232
1154	0.06178308357
1155	0.06177471547
1156	0.06177465275
1157	0.06177478856
1158	0.06177456382
1159	0.06175789337
1160	0.0617578122
1161	0.06175774769
1162	0.06175805286
1163	0.06175778617
1164	0.0617579726
1165	0.06175787983
1166	0.06174260603
1167	0.06174244084
1168	0.06174252371
1169	0.06174254468
1170	0.0617424985
1171	0.06174252465
1172	0.06174232056
1173	0.06173582949
1174	0.06173584524
1175	0.06173290549
1176	0.06173292812
1177	0.06173294751
1178	0.06173290364
1179	0.06172407846
1180	0.06169404763
1181	0.06168627624
1182	0.06168618516
1183	0.06168028717
1184	0.06168007207
1185	0.06168048106
1186	0.06166639395
1187	0.06165764527
1188	0.06165780112
1189	0.06165767522
1190	0.06165786547
1191	0.06165792446
1192	0.06165779293
1193	0.06165781955
1194	0.06165744181
1195	0.06165765431
1196	0.06165472276
1197	0.06165472276
1198	0.06164396432
1199	0.06164421171
1200	0.06164419818
1201	0.06164392661
1202	0.06164393251
1203	0.06164387327
1204	0.06163049509
1205	0.061630559
1206	0.06161192022
1207	0.06161191708
1208	0.06161157082
1209	0.06161138962
1210	0.06158985313
1211	0.06158982775
1212	0.06158995389
1213	0.06158994559
1214	0.06158204942
1215	0.06155810917
1216	0.06155837037
1217	0.06155819608
1218	0.06155813205
1219	0.06155823241
1220	0.0615238142
1221	0.0615217462
1222	0.06150198387
1223	0.06150214002
1224	0.06150163614
1225	0.06150178576
1226	0.06149470655
1227	0.06148105406
1228	0.0614809244
1229	0.06148057412
1230	0.06148057829
1231	0.06148059247
1232	0.06148036133
1233	0.06148074049
1234	0.061480031
1235	0.06148019279
1236	0.06148031378
1237	0.06147998901
1238	0.06147995088
1239	0.06148016371
1240	0.06147994299
1241	0.06147992508
1242	0.06147988968
1243	0.06148005466
1244	0.06146828699
1245	0.0614515428
1246	0.0614515428
1247	0.06142777282
1248	0.06141907341
1249	0.06141731054
1250	0.06139372292
1251	0.06139369057
1252	0.06137804802
1253	0.06137228926
1254	0.06136033231
1255	0.06130301126
1256	0.06127953678
1257	0.06127517832
1258	0.06125055293
1259	0.06124343368
1260	0.06124355143
1261	0.06124350813
1262	0.06123429244
1263	0.06123426996
1264	0.06123399129
1265	0.0612341317
1266	0.06123381157
1267	0.06123382637
1268	0.06123286477
1269	0.0612228014
1270	0.06120556014
1271	0.06117235605
1272	0.06116158036
1273	0.06116158036
1274	0.06116174212
1275	0.06116142311
1276	0.06114900755
1277	0.06114895876
1278	0.06113303197
1279	0.06111295945
1280	0.06108098465
1281	0.06108093774
1282	0.0610610433
1283	0.06104168678
1284	0.06104111469
1285	0.06103839884
1286	0.06103741207
1287	0.06102226107
1288	0.06099220758
1289	0.06097730506
1290	0.06097710394
1291	0.06093280599
1292	0.06093284687
1293	0.06091343651
1294	0.06091348634
1295	0.06090067249
1296	0.06088736081
1297	0.06086193267
1298	0.06086185557
1299	0.06084600291
1300	0.06084585833
1301	0.06084606316
1302	0.06084606861
1303	0.06084579554
1304	0.06084555599
1305	0.06084540416
1306	0.06084557935
1307	0.06081870154
1308	0.06081111861
1309	0.06081085414
1310	0.06081107027
1311	0.06081085895
1312	0.06081089436
1313	0.06078595717
1314	0.0607724656
1315	0.06075795495
1316	0.06075792357
1317	0.06075794028
1318	0.06075779251
1319	0.06075793342
1320	0.06075644846
1321	0.06075648432
1322	0.06075641699
1323	0.06075639935
1324	0.06075637863
1325	0.06075623107
1326	0.06075641606
1327	0.06075622698
1328	0.06075613397
1329	0.06075630612
1330	0.06075658873
1331	0.06075621309
1332	0.06075634754
1333	0.06075593609
1334	0.06075599613
1335	0.06075568574
1336	0.06072983705
1337	0.06072972626
1338	0.06072980491
1339	0.06072980412
1340	0.06072926861
1341	0.06071597146
1342	0.06071591222
1343	0.06071604051
1344	0.06071598524
1345	0.06071579288
1346	0.06069928499
1347	0.06069928499
1348	0.06069931564
1349	0.06069899338
1350	0.06069879077
1351	0.06069891933
1352	0.06069891933
1353	0.06069877503
1354	0.06069897751
1355	0.06069884265
1356	0.06069864757
1357	0.06069866622
1358	0.06069866622
1359	0.0606913734
1360	0.06069150284
1361	0.06067132683
1362	0.06067124132
1363	0.06066084185
1364	0.06066080998
1365	0.06065889498
1366	0.06065911495
1367	0.06065896908
1368	0.06065893515
1369	0.06065503833
1370	0.06063526064
1371	0.06063542081
1372	0.06063524895
1373	0.06062093424
1374	0.06062085813
1375	0.06062085813
1376	0.06062093419
1377	0.06062082541
1378	0.06062101457
1379	0.06061189888
1380	0.06061182895
1381	0.0606118075
1382	0.06061181521
1383	0.06061183905
1384	0.06061097316
1385	0.06061054255
1386	0.06061082339
1387	0.06061098
1388	0.06059729557
1389	0.06058567707
1390	0.06056778935
1391	0.06056754576
1392	0.06056778243
1393	0.06055273267
1394	0.06055242588
1395	0.06054943529
1396	0.06054943529
1397	0.06054951625
1398	0.06054957539
1399	0.06054720199
1400	0.06054717017
1401	0.06054730472
1402	0.06054753519
1403	0.06054719675
1404	0.06054442252
1405	0.0605443693
1406	0.06054437198
1407	0.06053406659
1408	0.06052903127
1409	0.06052886115
1410	0.06052885511
1411	0.06052820459
1412	0.06052807644
1413	0.06051579082
1414	0.06051579082
1415	0.06048162786
1416	0.06048167923
1417	0.06046199246
1418	0.06045875255
1419	0.0604477425
1420	0.06042254652
1421	0.06041755178
1422	0.06041770155
1423	0.06041763339
1424	0.06040919155
1425	0.06040916928
1426	0.06039404091
1427	0.06039390597
1428	0.06039363812
1429	0.06037708354
1430	0.06036937349
1431	0.06036545455
1432	0.06035511273
1433	0.06035525319
1434	0.06035530711
1435	0.06035500722
1436	0.06035500171
1437	0.06035496342
1438	0.06035524129
1439	0.06035497529
1440	0.06035499754
1441	0.06035499754
1442	0.06034519922
1443	0.06034028186
1444	0.06034035612
1445	0.06034033803
1446	0.06034034075
1447	0.06034046032
1448	0.06033966066
1449	0.06033965892
1450	0.06032905542
1451	0.06032098134
1452	0.06032071939
1453	0.06032070798
1454	0.06032046977
1455	0.06032087848
1456	0.06032076655
1457	0.06032061405
1458	0.06032051371
1459	0.06032054572
1460	0.06032055082
1461	0.0603205575
1462	0.06032060581
1463	0.06031707525
1464	0.0603170948
1465	0.06031712231
1466	0.06031712732
1467	0.06031716838
1468	0.06031719139
1469	0.06031529972
1470	0.06030744707
1471	0.06030742464
1472	0.06030774672
1473	0.0603075539
1474	0.06030603433
1475	0.06030603433
1476	0.06029216768
1477	0.06029210782
1478	0.06029211584
1479	0.06028424827
1480	0.06028333946
1481	0.06026646935
1482	0.06025928851
1483	0.06025931762
1484	0.06025931762
1485	0.06025940319
1486	0.06025951224
1487	0.06025948421
1488	0.06023706543
1489	0.06022943692
1490	0.06022944154
1491	0.06022918821
1492	0.06021885474
1493	0.06021907645
1494	0.0602025135
1495	0.06020254634
1496	0.06020254634
1497	0.06018848867
1498	0.06018844819
1499	0.06018516466
